ts_ms,total_value,grid_alpha_net,grid_alpha_brut,mtm,recoloc_cost_cum,rebal_fees_cum,reloc_count,rebal_count
1776700860000,1001.5915,9.5786,10.896,-9.3045,1.3174,0.0,33,0
1776704460000,1001.0812,9.5786,10.896,-9.8147,1.3174,0.0,33,0
1776708060000,1002.945,9.636,11.0103,-8.0652,1.3743,0.0,35,0
1776711660000,1004.1321,10.0206,11.3949,-7.2628,1.3743,0.0,35,0
1776715260000,1003.5018,10.0206,11.3949,-7.8931,1.3743,0.0,35,0
1776718860000,1004.1773,10.1516,11.5258,-7.3486,1.3743,0.0,35,0
1776722460000,1003.8561,10.2306,11.6049,-7.7487,1.3743,0.0,35,0
1776726060000,1002.683,10.2306,11.6049,-8.9219,1.3743,0.0,35,0
1776729660000,1002.747,10.2306,11.6049,-8.8578,1.3743,0.0,35,0
1776733260000,1003.4451,10.2306,11.6049,-8.1598,1.3743,0.0,35,0
1776736860000,1002.2806,10.3192,11.6935,-9.4129,1.3743,0.0,35,0
1776740460000,1001.5536,10.3192,11.6935,-10.1399,1.3743,0.0,35,0
1776744060000,1001.9098,10.3192,11.6935,-9.7837,1.3743,0.0,35,0
1776747660000,1002.075,10.3984,11.7727,-9.6977,1.3743,0.0,35,0
1776751260000,1001.8224,10.3984,11.7727,-9.9503,1.3743,0.0,35,0
1776754860000,1002.1775,10.3984,11.7727,-9.5952,1.3743,0.0,35,0
1776758460000,1003.0378,10.4871,11.8614,-8.8235,1.3743,0.0,35,0
1776762060000,1003.8536,10.9808,12.3551,-8.5015,1.3743,0.0,35,0
1776765660000,1003.9668,10.9808,12.3551,-8.3883,1.3743,0.0,35,0
1776769260000,1004.6735,11.0693,12.4435,-7.77,1.3743,0.0,35,0
1776772860000,1004.3995,11.0693,12.4435,-8.044,1.3743,0.0,35,0
1776776460000,1002.7452,11.0693,12.4435,-9.6984,1.3743,0.0,35,0
1776780060000,1002.7126,11.407,12.7812,-10.0687,1.3743,0.0,35,0
1776783660000,1000.4512,11.7524,13.1267,-12.6755,1.3743,0.0,35,0
1776787260000,1002.3811,11.9204,13.2946,-10.9136,1.3743,0.0,35,0
1776790860000,1000.3226,10.6665,12.0869,-11.7642,1.4204,0.0,36,0
1776794460000,1000.0401,11.0026,12.423,-12.383,1.4204,0.0,36,0
1776798060000,1000.5961,11.0818,12.5023,-11.9062,1.4204,0.0,36,0
1776801660000,996.9949,11.2497,12.6701,-15.6752,1.4204,0.0,36,0
1776805260000,1001.8718,11.7583,13.1787,-11.3069,1.4204,0.0,36,0
1776808860000,1001.3763,11.7583,13.1787,-11.8024,1.4204,0.0,36,0
1776812460000,1001.9706,11.9273,13.3477,-11.3771,1.4204,0.0,36,0
1776816060000,1004.653,12.2663,13.6867,-9.0337,1.4204,0.0,36,0
1776819660000,1004.8163,12.2663,13.6867,-8.8705,1.4204,0.0,36,0
1776823260000,1005.0307,11.9263,13.3467,-8.316,1.4204,0.0,36,0
1776826860000,1007.8526,13.6415,15.1226,-7.2699,1.4811,0.0,37,0
